ts,phase57_core,phase57_lock_a,phase57_lock_b,phase57_lock_c,phase57_lock_d,phase57_lock_e,phase57_lock_f
2025-04-15,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-16,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-17,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-18,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-19,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-20,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-21,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-22,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-23,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-24,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-25,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-26,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-27,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-28,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-29,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-30,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-01,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-02,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-03,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-04,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-05,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-06,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-07,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-08,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-09,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-10,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-11,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-12,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-13,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-14,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-15,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-16,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-17,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-18,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-19,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-20,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-21,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-05-22,86.0573666957501,84.5069331363582,88.57590199912886,97.37610115191775,86.0573666957501,97.37610115191775,86.0573666957501
2025-05-23,85.92828064570648,84.38017273665366,88.44303814613018,97.23003700018988,85.92828064570648,97.23003700018988,85.92828064570648
2025-05-24,86.43518756358887,84.87794707789388,88.9647800864776,97.80361508194589,86.43518756358887,97.80361508194589,86.43518756358887
2025-05-25,86.517327515652,84.95860717363401,89.04932392767924,97.8965585287166,86.517327515652,97.8965585287166,86.517327515652
2025-05-26,86.12470799135974,84.57306119237366,88.64521408976604,97.45229954218652,86.12470799135974,97.45229954218652,86.12470799135974
2025-05-27,85.21048526231877,83.67530935541652,87.70423592645318,96.41783325119238,85.21048526231877,96.41783325119238,85.21048526231877
2025-05-28,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-05-29,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-05-30,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-05-31,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-01,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-02,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-03,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-04,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-05,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-06,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-07,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-08,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-09,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-10,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-11,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-12,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-13,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-14,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-15,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-16,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-17,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-18,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-19,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-20,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-21,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-22,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-23,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-24,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-25,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-26,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-27,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-28,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-29,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-06-30,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-07-01,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-07-02,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-07-03,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-07-04,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-07-05,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-07-06,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-07-07,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-07-08,85.08266953442529,83.5497963913834,87.5726795725635,96.2732065013156,85.08266953442529,96.2732065013156,85.08266953442529
2025-07-09,88.60820658748669,87.01181638400217,91.2013941904567,100.2624414253572,88.60820658748669,100.2624414253572,88.60820658748669
2025-07-10,89.76739226811394,88.15011785157692,92.39450433533291,101.57408953201704,89.76739226811394,101.57408953201704,89.76739226811394
2025-07-11,89.68516177487017,88.06936884587137,92.30986730319306,101.48104363559557,89.68516177487017,101.48104363559557,89.68516177487017
2025-07-12,90.95813808231753,89.31941085654488,93.6200982454703,102.92144873323507,90.95813808231753,102.92144873323507,90.95813808231753
2025-07-13,91.9581138623296,90.30137079355083,94.64933908902292,104.0529467843918,91.9581138623296,104.0529467843918,91.9581138623296
2025-07-14,95.7501098039784,94.02504907698223,98.55231072067949,108.34368672403129,95.7501098039784,108.34368672403129,95.7501098039784
2025-07-15,102.87394799933796,101.02054221329747,105.88463354297403,116.40449099141871,102.87394799933796,116.40449099141871,102.87394799933796
2025-07-16,106.09380324809294,104.18238765039156,109.19872034246225,120.04783917224078,106.09380324809294,120.04783917224078,106.09380324809294
2025-07-17,108.23132087674426,106.2813951643078,111.3987940754432,122.46649478318267,108.23132087674426,122.46649478318267,108.23132087674426
2025-07-18,109.60720481501532,107.63249079317978,112.81494431984164,124.0233424847868,109.60720481501532,124.0233424847868,109.60720481501532
2025-07-19,114.63227837798891,112.56703122703739,117.98708054178745,129.7093411430296,114.63227837798891,129.7093411430296,114.63227837798891
2025-07-20,114.80437829841135,112.73603054721563,118.16421709930367,129.90407658408188,114.80437829841135,129.90407658408188,114.80437829841135
2025-07-21,114.3124898733741,112.25300412145789,117.65793317959414,129.34749230930126,114.3124898733741,129.34749230930126,114.3124898733741
2025-07-22,110.71425891305199,108.71959989531939,113.95439721109858,125.27600237864793,110.71425891305199,125.27600237864793,110.71425891305199
2025-07-23,113.11419840617727,111.076301408089,116.42457278710074,127.99159500963405,113.11419840617727,127.99159500963405,113.11419840617727
2025-07-24,113.66406375476109,111.61626022894225,116.99053036980334,128.61378164930818,113.66406375476109,128.61378164930818,113.66406375476109
2025-07-25,114.15656246320407,112.09988594306941,117.49744243333383,129.1710564752982,114.15656246320407,129.1710564752982,114.15656246320407
2025-07-26,118.15391877088891,116.02522476281284,121.61178446075003,133.69416689690257,118.15391877088891,133.69416689690257,118.15391877088891
2025-07-27,115.9233329228602,113.83482577255907,119.31591879506969,131.17020222652638,115.9233329228602,131.17020222652638,115.9233329228602
2025-07-28,115.76435409566145,113.67871115232347,119.15228732970452,130.99031363647632,115.76435409566145,130.99031363647632,115.76435409566145
2025-07-29,116.25898879602458,114.16443437574362,119.66139789660846,131.55000539169927,116.25898879602458,131.55000539169927,116.25898879602458
